X,Y,Z,R,G,B
-1783.704468, 2698.660889, -68.380669, 63, 141, 255
-1784.763916, 2720.709229, -74.548737, 63, 141, 255
-1798.474854, 2705.963135, -72.444344, 63, 141, 255
-1794.224854, 2705.7146, -71.290489, 63, 141, 255
-1774.343628, 2726.959961, -78.370415, 63, 141, 255
-1791.435791, 2715.29126, -74.264389, 63, 141, 255
-1775.958374, 2688.387451, -52.059284, 63, 141, 255
-1783.849854, 2735.632568, -79.65081, 63, 141, 255
-1751.177124, 2705.913086, -70.798813, 63, 141, 255
-1778.806885, 2738.624023, -77.832161, 63, 141, 255
-1773.970947, 2741.517822, -76.797005, 63, 141, 255
-1766.066284, 2692.76709, -51.268124, 63, 141, 255
-1772.300659, 2738.545166, -76.728081, 63, 141, 255
-1768.915405, 2738.21167, -76.984528, 63, 141, 255
-1777.061523, 2735.29126, -78.66468, 63, 141, 255
-1766.331909, 2736.763184, -75.377838, 63, 141, 255
-1759.69519, 2735.188232, -77.869171, 63, 141, 255
-1787.518555, 2732.24292, -76.923225, 63, 141, 255
-1763.095093, 2730.286621, -76.550255, 63, 141, 255
-1783.516235, 2728.55835, -73.570885, 63, 141, 255
-1749.720093, 2710.812256, -70.82132, 63, 141, 255
-1790.569336, 2711.997559, -72.640388, 63, 141, 255
-1781.931885, 2701.326416, -68.002129, 63, 141, 255
-1777.211548, 2741.481934, -77.539337, 63, 141, 255
-1778.459961, 2690.709229, -53.007965, 63, 141, 255
-1754.016235, 2720.0896, -69.230232, 63, 141, 255
-1789.590454, 2718.438965, -74.262314, 63, 141, 255
-1755.22168, 2713.834961, -68.030602, 63, 141, 255
-1750.796753, 2698.533447, -65.495903, 63, 141, 255
-1785.194336, 2707.751465, -69.836655, 63, 141, 255
-1790.498291, 2734.116943, -77.133476, 63, 141, 255
-1756.592041, 2708.105225, -70.008186, 63, 141, 255
-1754.153687, 2723.695068, -69.435631, 63, 141, 255
-1803.508423, 2717.896729, -77.526154, 63, 141, 255
-1789.535034, 2704.175537, -72.504967, 63, 141, 255
-1790.75061, 2723.553711, -79.28067, 63, 141, 255
-1769.162354, 2729.435791, -76.541267, 63, 141, 255
-1749.811523, 2702.064697, -67.031601, 63, 141, 255
-1786.781128, 2711.946777, -71.596199, 63, 141, 255
-1767.060791, 2712.156982, -64.661339, 63, 141, 255
-1784.51001, 2715.970215, -70.337364, 63, 141, 255
-1759.678711, 2741.414795, -75.767143, 63, 141, 255
-1763.274048, 2720.97876, -70.284874, 63, 141, 255
-1777.01001, 2726.608398, -70.726715, 63, 141, 255
-1803.842041, 2722.401367, -76.592003, 63, 141, 255
-1753.986572, 2728.416992, -69.184532, 63, 141, 255
-1813.711548, 2690.238037, -54.813362, 63, 141, 255
-1764.40686, 2705.98584, -66.427963, 63, 141, 255
-1785.789673, 2697.479492, -71.538292, 63, 141, 255
-1800.656128, 2714.531006, -70.379158, 63, 141, 255
-1780.413086, 2713.316162, -75.137947, 63, 141, 255
-1794.129517, 2702.398193, -66.351006, 63, 141, 255
-1799.496704, 2710.108398, -73.660751, 63, 141, 255
-1799.880249, 2712.474121, -75.963509, 63, 141, 255
-1752.391968, 2694.802246, -67.082039, 63, 141, 255
-1811.054565, 2693.421631, -58.870708, 63, 141, 255
-1747.170166, 2727.088867, -72.908966, 63, 141, 255
-1745.574829, 2729.830322, -72.300743, 63, 141, 255
-1747.520874, 2723.453857, -71.128716, 63, 141, 255
-1747.12561, 2732.69751, -73.370346, 63, 141, 255
-1737.883423, 2710.891357, -67.886993, 63, 141, 255
-1747.445923, 2705.334961, -67.495758, 63, 141, 255
-1744.020874, 2723.283447, -70.57589, 63, 141, 255
-1737.381836, 2717.604492, -67.714165, 63, 141, 255
-1742.82251, 2712.976318, -66.8358, 63, 141, 255
-1743.704468, 2726.931152, -72.025276, 63, 141, 255
-1745.485718, 2712.403809, -69.53756, 63, 141, 255
-1739.335815, 2695.963135, -65.991852, 63, 141, 255
-1747.485718, 2723.418701, -71.310143, 63, 141, 255
-1746.289673, 2708.601318, -68.726006, 63, 141, 255
-1742.72168, 2715.428711, -68.839561, 63, 141, 255
-1738.972534, 2715.950684, -69.751472, 63, 141, 255
-1739.169312, 2712.546631, -69.19371, 63, 141, 255
-1740.54126, 2701.32251, -65.917046, 63, 141, 255
-1741.174805, 2721.365479, -69.004501, 63, 141, 255
-1738.908447, 2723.915527, -69.652817, 63, 141, 255
-1742.386597, 2710.092773, -69.105675, 63, 141, 255
-1744.331055, 2698.979492, -64.155937, 63, 141, 255
-1738.177979, 2705.446777, -51.500984, 63, 141, 255
-1756.981812, 2678.830322, -40.244171, 63, 141, 255
-1760.598999, 2690.052979, -46.847027, 63, 141, 255
-1751.168579, 2686.646729, -46.799202, 63, 141, 255
-1773.199829, 2687.788086, -50.533504, 63, 141, 255
-1765.32251, 2683.331055, -44.578621, 63, 141, 255
-1729.713867, 2693.670898, -36.780132, 63, 141, 255
-1732.246704, 2693.138916, -39.722515, 63, 141, 255
-1739.324097, 2680.97168, -42.312679, 63, 141, 255
-1783.685791, 2683.228027, -39.346272, 63, 141, 255
-1789.225586, 2670.342773, -22.662651, 63, 141, 255
-1735.791992, 2698.262451, -36.83482, 63, 141, 255
-1744.213867, 2676.917725, -33.50589, 63, 141, 255
-1752.699829, 2687.948242, -14.209966, 63, 141, 255
-1727.79126, 2701.924805, -42.218243, 63, 141, 255
-1774.670166, 2678.313232, -34.712799, 63, 141, 255
-1775.244385, 2697.89209, -35.684994, 63, 141, 255
-1782.173218, 2664.928711, -33.250935, 63, 141, 255
-1748.234985, 2684.93042, -45.908306, 63, 141, 255
-1761.049805, 2690.009277, -46.86021, 63, 141, 255
-1753.735718, 2679.554443, -41.375202, 63, 141, 255
-1751.050659, 2683.560059, -46.444122, 63, 141, 255
-1749.745972, 2687.662354, -47.047615, 63, 141, 255
-1765.231812, 2685.174805, -48.051693, 63, 141, 255
-1758.437378, 2682.295166, -46.944832, 63, 141, 255
-1770.171753, 2682.428711, -48.341022, 63, 141, 255
-1769.027222, 2691.150635, -50.836727, 63, 141, 255
-1762.043579, 2679.677246, -44.987457, 63, 141, 255
-1759.673218, 2680.00293, -40.359261, 63, 141, 255
-1753.687378, 2681.60376, -46.211971, 63, 141, 255
-1766.049805, 2693.698242, -46.710918, 63, 141, 255
-1767.64978, 2667.369385, -22.799248, 63, 141, 255
-1765.229492, 2695.778076, -44.021004, 63, 141, 255
-1755.920898, 2686.967773, -47.781769, 63, 141, 255
-1757.416992, 2697.663818, -45.570393, 63, 141, 255
-1783.43103, 2671.927979, -22.314751, 63, 141, 255
-1783.102173, 2675.241943, -35.038311, 63, 141, 255
-1752.10144, 2673.006836, -37.685726, 63, 141, 255
-1777.79126, 2679.136475, -37.30262, 63, 141, 255
-1754.239624, 2702.763184, -33.578621, 63, 141, 255
-1771.547485, 2669.563965, -29.955841, 63, 141, 255
-1797.064697, 2684.442139, -46.316265, 63, 141, 255
-1802.670898, 2678.290527, -23.457939, 63, 141, 255
-1753.646729, 2735.023193, -47.363045, 63, 141, 255
-1748.271729, 2685.077148, -45.973614, 63, 141, 255
-1763.198242, 2692.071045, -47.251812, 63, 141, 255
-1762.083374, 2683.398193, -47.439362, 63, 141, 255
-1760.670166, 2693.542725, -46.423641, 63, 141, 255
-1774.556885, 2685.494385, -50.380157, 63, 141, 255
-1759.553711, 2684.629639, -47.451424, 63, 141, 255
-1753.681885, 2679.208496, -42.1222, 63, 141, 255
-1769.463135, 2688.263184, -49.845222, 63, 141, 255
-1751.24353, 2683.015381, -45.301178, 63, 141, 255
-1766.140503, 2689.830322, -49.546783, 63, 141, 255
-1768.550659, 2685.505371, -47.836018, 63, 141, 255
-1759.674805, 2687.542725, -47.059795, 63, 141, 255
-1752.928711, 2688.997559, -48.042194, 63, 141, 255
-1754.16394, 2682.886475, -44.91827, 63, 141, 255
-1771.623291, 2679.957764, -48.518734, 63, 141, 255
-1775.048218, 2680.616943, -47.964996, 63, 141, 255
-1772.71936, 2690.536621, -49.049835, 63, 141, 255
-1768.300659, 2679.247559, -49.387482, 63, 141, 255
-1757.77478, 2691.727295, -46.86932, 63, 141, 255
-1762.171753, 2678.476318, -38.629913, 63, 141, 255
-1756.145874, 2690.118652, -49.486507, 63, 141, 255
-1778.309204, 2682.604492, -42.028717, 63, 141, 255
-1765.449097, 2679.387451, -40.306942, 63, 141, 255
-1783.990479, 2686.47168, -43.673763, 63, 141, 255
-1788.314697, 2687.445068, -45.935261, 63, 141, 255
-1761.10144, 2681.265381, -48.249371, 63, 141, 255
-1769.127197, 2668.01709, -25.496977, 63, 141, 255
-1781.981812, 2673.288086, -29.634893, 63, 141, 255
-1790.414673, 2676.275635, -25.599174, 63, 141, 255
-1789.770874, 2690.844482, -46.071102, 63, 141, 255
-1750.217041, 2688.145264, -34.876522, 63, 141, 255
-1764.591187, 2697.35376, -35.035603, 63, 141, 255
-1771.313843, 2705.474121, -43.465656, 63, 141, 255
-1746.416992, 2691.071777, -47.059307, 63, 141, 255
-1743.37793, 2682.749756, -45.735432, 63, 141, 255
-1748.10376, 2693.59668, -47.038727, 63, 141, 255
-1745.360718, 2676.144287, -30.019293, 63, 141, 255
-1747.783447, 2674.110107, -32.102108, 63, 141, 255
-1744.902222, 2685.100586, -45.671345, 63, 141, 255
-1729.515503, 2701.359131, -36.960091, 63, 141, 255
-1737.238159, 2683.794434, -43.994659, 63, 141, 255
-1731.96936, 2696.270264, -39.079403, 63, 141, 255
-1733.714722, 2687.509277, -43.317364, 63, 141, 255
-1741.700562, 2697.30835, -40.82542, 63, 141, 255
-1739.895142, 2678.881104, -40.419636, 63, 141, 255
-1745.742065, 2681.009277, -47.614044, 63, 141, 255
-1751.484253, 2646.169434, -22.80794, 63, 141, 255
-1763.133423, 2654.872559, -26.338409, 63, 141, 255
-1776.648315, 2636.695068, -19.004253, 63, 141, 255
-1782.708374, 2634.500732, -18.799664, 63, 141, 255
-1768.715454, 2629.807617, -21.773443, 63, 141, 255
-1739.688843, 2595.362305, -25.93907, 63, 141, 255
-1771.401367, 2586.908447, -22.213335, 63, 141, 255
-1778.042847, 2588.773193, -22.282915, 63, 141, 255
-1726.359985, 2615.984131, -32.348518, 63, 141, 255
-1743.188843, 2646.488037, -21.820829, 63, 141, 255
-1724.805298, 2607.112305, -29.87447, 63, 141, 255
-1767.078735, 2659.19043, -23.674078, 63, 141, 255
-1745.550659, 2664.003662, -23.593803, 63, 141, 255
-1769.209229, 2599.13501, -20.798809, 63, 141, 255
-1779.331909, 2659.663086, -27.199421, 63, 141, 255
-1772.224854, 2625.668701, -21.096245, 63, 141, 255
-1766.996704, 2639.501465, -19.003593, 63, 141, 255
-1745.76001, 2589.553711, -25.273369, 63, 141, 255
-1748.895142, 2647.235107, -21.988213, 63, 141, 255
-1784.521729, 2662.09668, -21.963263, 63, 141, 255
-1749.16394, 2608.731934, -30.969929, 63, 141, 255
-1748.727905, 2605.949951, -32.212311, 63, 141, 255
-1767.731079, 2595.370117, -23.245268, 63, 141, 255
-1740.395142, 2631.355225, -22.662382, 63, 141, 255
-1759.577148, 2587.476318, -24.100615, 63, 141, 255
-1738.223267, 2658.201416, -22.878593, 63, 141, 255
-1742.828003, 2649.831055, -22.432402, 63, 141, 255
-1761.670166, 2656.882568, -24.026495, 63, 141, 255
-1777.435791, 2592.390381, -24.456816, 63, 141, 255
-1752.786499, 2629.513184, -25.092119, 63, 141, 255
-1750.018555, 2610.989014, -29.799177, 63, 141, 255
-1760.161499, 2641.626465, -16.081793, 63, 141, 255
-1746.867798, 2579.926514, -24.037725, 63, 141, 255
-1739.567017, 2592.453857, -25.554302, 63, 141, 255
-1743.470093, 2643.227295, -21.590605, 63, 141, 255
-1777.949097, 2626.99585, -19.368462, 63, 141, 255
-1751.370972, 2595.465576, -25.784601, 63, 141, 255
-1788.169312, 2581.542725, -30.375422, 63, 141, 255
-1752.811523, 2607.094482, -25.249199, 63, 141, 255
-1778.785034, 2601.056152, -19.518438, 63, 141, 255
-1746.472534, 2582.882568, -24.871588, 63, 141, 255
-1789.723267, 2592.103027, -28.411774, 63, 141, 255
-1775.526367, 2624.7771, -20.834576, 63, 141, 255
-1734.731812, 2646.908447, -22.139189, 63, 141, 255
-1784.94751, 2631.905273, -19.052397, 63, 141, 255
-1746.628784, 2638.986572, -22.30938, 63, 141, 255
-1777.736572, 2647.581055, -19.956572, 63, 141, 255
-1769.595947, 2652.297607, -23.740751, 63, 141, 255
-1740.956055, 2638.284912, -22.100445, 63, 141, 255
-1781.988159, 2584.728027, -21.057549, 63, 141, 255
-1757.72168, 2579.424072, -23.981207, 63, 141, 255
-1745.489624, 2604.30835, -31.972712, 63, 141, 255
-1754.167847, 2663.431152, -22.867704, 63, 141, 255
-1744.979492, 2655.488037, -21.625298, 63, 141, 255
-1784.816284, 2628.017822, -18.993584, 63, 141, 255
-1739.65686, 2598.614746, -26.943781, 63, 141, 255
-1764.69751, 2621.394287, -25.102446, 63, 141, 255
-1755.586548, 2589.531982, -25.404425, 63, 141, 255
-1794.481812, 2658.781006, -23.589214, 63, 141, 255
-1760.161499, 2641.626465, -16.081793, 63, 141, 255
-1774.498291, 2631.352295, -19.905401, 63, 141, 255
-1771.956909, 2629.442871, -20.101324, 63, 141, 255
-1774.923218, 2628.349121, -19.906963, 63, 141, 255
-1748.388916, 2593.267822, -25.473639, 63, 141, 255
-1771.395874, 2633.147461, -19.323198, 63, 141, 255
-1786.911499, 2641.174072, -20.225348, 63, 141, 255
-1745.669312, 2591.745117, -24.342779, 63, 141, 255
-1725.740479, 2649.095947, -23.153399, 63, 141, 255
-1745.724854, 2598.316162, -26.043488, 63, 141, 255
-1727.630249, 2645.973389, -21.726225, 63, 141, 255
-1765.360718, 2592.382568, -21.735577, 63, 141, 255
-1785.023315, 2646.87085, -21.348272, 63, 141, 255
-1736.621704, 2636.125732, -20.171881, 63, 141, 255
-1786.60376, 2656.377197, -24.424444, 63, 141, 255
-1736.78418, 2596.876465, -26.202642, 63, 141, 255
-1780.513062, 2601.160889, -24.952618, 63, 141, 255
-1746.138062, 2586.251465, -25.138115, 63, 141, 255
-1779.499023, 2655.645264, -23.149395, 63, 141, 255
-1784.405273, 2650.610107, -23.601982, 63, 141, 255
-1752.19043, 2668.325684, -22.964214, 63, 141, 255
-1776.295166, 2644.888916, -19.218218, 63, 141, 255
-1779.138062, 2643.497559, -19.74732, 63, 141, 255
-1780.69751, 2629.349854, -19.197588, 63, 141, 255
-1742.599854, 2596.967773, -26.248053, 63, 141, 255
-1787.130249, 2637.556152, -18.253765, 63, 141, 255
-1746.153687, 2645.226318, -21.996122, 63, 141, 255
-1779.651367, 2586.274902, -22.572882, 63, 141, 255
-1752.03894, 2608.316162, -30.175323, 63, 141, 255
-1722.66394, 2643.78418, -21.342216, 63, 141, 255
-1755.450562, 2652.160889, -23.007524, 63, 141, 255
-1790.64978, 2632.866211, -16.809893, 63, 141, 255
-1789.370117, 2655.213867, -23.84063, 63, 141, 255
-1713.942749, 2616.968506, -32.62735, 63, 141, 255
-1719.146729, 2629.927979, -19.509258, 63, 141, 255
-1770.834229, 2647.983398, -22.414557, 63, 141, 255
-1759.235718, 2593.290527, -26.32818, 63, 141, 255
-1722.71936, 2601.99292, -26.991217, 63, 141, 255
-1782.099854, 2660.087402, -22.292974, 63, 141, 255
-1721.727905, 2607.129639, -28.837971, 63, 141, 255
-1745.35376, 2601.559326, -29.48587, 63, 141, 255
-1728.911499, 2649.077148, -23.51314, 63, 141, 255
-1729.942749, 2637.897461, -21.700176, 63, 141, 255
-1778.516968, 2580.613037, -25.343657, 63, 141, 255
-1765.763062, 2581.889648, -22.175077, 63, 141, 255
-1730.546753, 2612.88501, -34.267975, 63, 141, 255
-1751.323242, 2601.608398, -28.505939, 63, 141, 255
-1737.723267, 2642.924072, -22.081865, 63, 141, 255
-1731.693604, 2648.111572, -21.969439, 63, 141, 255
-1782.064697, 2581.377197, -23.868925, 63, 141, 255
-1755.72168, 2660.502197, -22.960699, 63, 141, 255
-1769.25061, 2664.313965, -22.272833, 63, 141, 255
-1756.427124, 2655.505371, -26.338118, 63, 141, 255
-1742.417847, 2613.927246, -37.614216, 63, 141, 255
-1727.377197, 2635.47876, -22.460674, 63, 141, 255
-1741.066284, 2660.891357, -19.457476, 63, 141, 255
-1751.255249, 2649.542725, -24.047613, 63, 141, 255
-1781.07251, 2594.333496, -24.679937, 63, 141, 255
-1790.591187, 2586.43335, -27.997028, 63, 141, 255
-1769.166992, 2656.218506, -25.404669, 63, 141, 255
-1763.162354, 2648.506104, -23.574907, 63, 141, 255
-1791.567749, 2630.689697, -11.90728, 63, 141, 255
-1791.649048, 2626.672607, -10.452812, 63, 141, 255
-1791.878784, 2655.327148, -14.661235, 63, 141, 255
-1760.24353, 2624.731201, -21.440458, 63, 141, 255
-1785.330322, 2581.348389, -27.564655, 63, 141, 255
-1796.299805, 2592.386475, -29.544342, 63, 141, 255
-1751.986572, 2627.168701, -30.107355, 63, 141, 255
-1788.724854, 2605.718506, -17.994513, 63, 141, 255
-1754.001343, 2617.741943, -38.710674, 63, 141, 255
-1763.574097, 2611.545166, -24.99456, 63, 141, 255
-1729.69519, 2599.12793, -30.904108, 63, 141, 255
-1784.624878, 2628.44043, -36.365242, 63, 141, 255
-1794.79126, 2635.64209, -24.967266, 63, 141, 255
-1779.783447, 2628.342773, -24.801664, 63, 141, 255
-1799.413086, 2622.753662, -10.723296, 63, 141, 255
-1777.856812, 2622.389648, -4.276812, 63, 141, 255
-1725.29126, 2649.809326, -29.813238, 63, 141, 255
-1760.161499, 2641.626465, -16.081793, 63, 141, 255
-1786.18811, 2598.812256, -23.08482, 63, 141, 255
-1776.28186, 2578.138184, -22.569342, 63, 141, 255
-1777.575562, 2630.133545, -19.888237, 63, 141, 255
-1751.241211, 2591.643555, -25.115948, 63, 141, 255
-1768.904541, 2626.974121, -21.081108, 63, 141, 255
-1788.213135, 2581.403809, -31.081182, 63, 141, 255
-1785.374023, 2652.870117, -22.72337, 63, 141, 255
-1782.059937, 2625.620117, -20.891508, 63, 141, 255
-1781.582642, 2636.203857, -19.72459, 63, 141, 255
-1777.53894, 2664.05542, -22.062529, 63, 141, 255
-1771.419312, 2632.446777, -20.165581, 63, 141, 255
-1784.187378, 2657.537354, -23.369219, 63, 141, 255
-1787.167847, 2644.744385, -20.159966, 63, 141, 255
-1763.766235, 2591.997559, -23.24749, 63, 141, 255
-1748.831909, 2588.382568, -24.833769, 63, 141, 255
-1784.858398, 2649.092773, -20.940655, 63, 141, 255
-1776.590454, 2641.481201, -19.827787, 63, 141, 255
-1765.867065, 2641.116211, -21.161308, 63, 141, 255
-1762.833374, 2583.212402, -22.388287, 63, 141, 255
-1748.790405, 2668.7771, -25.031134, 63, 141, 255
-1786.134155, 2664.43042, -22.822222, 63, 141, 255
-1762.646729, 2641.465576, -21.403715, 63, 141, 255
-1779.845947, 2649.2771, -24.929424, 63, 141, 255
-1771.558472, 2589.77417, -22.041388, 63, 141, 255
-1781.645874, 2651.070068, -21.184795, 63, 141, 255
-1784.22876, 2638.503662, -18.712896, 63, 141, 255
-1756.85144, 2649.764648, -24.274687, 63, 141, 255
-1754.93811, 2602.860107, -25.725739, 63, 141, 255
-1780.708374, 2597.859131, -25.337578, 63, 141, 255
-1748.416992, 2597.010742, -26.706182, 63, 141, 255
-1774.925659, 2665.656006, -21.617754, 63, 141, 255
-1768.309204, 2598.174072, -24.483135, 63, 141, 255
-1754.318604, 2600.30835, -27.410872, 63, 141, 255
-1794.967041, 2589.387451, -32.442463, 63, 141, 255
-1790.514648, 2659.578857, -23.108843, 63, 141, 255
-1768.637329, 2583.900635, -21.802275, 63, 141, 255
-1772.796753, 2648.163818, -28.471075, 63, 141, 255
-1787.429565, 2661.230225, -22.951641, 63, 141, 255
-1764.184204, 2576.240479, -23.461235, 63, 141, 255
-1783.145142, 2652.727295, -18.109526, 63, 141, 255
-1761.178711, 2652.687256, -27.601301, 63, 141, 255
-1769.595947, 2661.168701, -23.789091, 63, 141, 255
-1774.499023, 2590.988037, -21.608038, 63, 141, 255
-1754.467041, 2644.646729, -22.460333, 63, 141, 255
-1748.47644, 2600.12085, -28.114019, 63, 141, 255
-1766.71228, 2577.980225, -22.408209, 63, 141, 255
-1771.653687, 2582.847412, -22.663506, 63, 141, 255
-1767.912354, 2646.509277, -22.892241, 63, 141, 255
-1778.717773, 2646.797607, -26.812605, 63, 141, 255
-1754.18811, 2583.892822, -23.498125, 63, 141, 255
-1748.713135, 2650.938232, -22.105841, 63, 141, 255
-1777.143555, 2651.234131, -24.923174, 63, 141, 255
-1761.017822, 2599.619385, -23.293877, 63, 141, 255
-1784.964722, 2584.585693, -22.574003, 63, 141, 255
-1755.053711, 2665.604492, -20.41519, 63, 141, 255
-1788.288086, 2647.2771, -17.567949, 63, 141, 255
-1770.242065, 2576.929443, -23.385748, 63, 141, 255
-1792.825562, 2648.340576, -13.290141, 63, 141, 255
-1748.54126, 2602.982666, -30.167439, 63, 141, 255
-1752.694336, 2580.631104, -23.515362, 63, 141, 255
-1757.433472, 2585.830322, -21.800518, 63, 141, 255
-1772.923218, 2600.482666, -17.102861, 63, 141, 255
-1786.446655, 2589.377197, -23.46353, 63, 141, 255
-1795.622437, 2648.202148, -40.181305, 63, 141, 255
-1775.931885, 2658.76709, -24.439581, 63, 141, 255
-1758.652222, 2604.20459, -21.886992, 63, 141, 255
-1775.588135, 2655.363037, -20.951591, 63, 141, 255
-1749.660767, 2615.231201, -38.848396, 63, 141, 255
-1772.102173, 2615.916992, -18.791973, 63, 141, 255
-1785.602173, 2613.113037, -23.353765, 63, 141, 255
-1787.39978, 2604.10376, -8.152959, 63, 141, 255
-1797.220093, 2619.43335, -6.261797, 63, 141, 255
-1791.298218, 2652.53418, -22.711943, 63, 141, 255
-1770.812378, 2605.307617, -10.012138, 63, 141, 255
-1788.980347, 2630.769287, -19.742413, 63, 141, 255
-1756.60376, 2668.006836, -17.966581, 63, 141, 255
-1776.758423, 2620.451416, -14.559722, 63, 141, 255
-1769.161499, 2637.925537, -26.685261, 63, 141, 255
-1771.817017, 2629.670898, -19.951933, 63, 141, 255
-1772.266968, 2625.948242, -21.217022, 63, 141, 255
-1775.061523, 2628.616943, -19.776373, 63, 141, 255
-1773.174805, 2623.514648, -19.732012, 63, 141, 255
-1776.403687, 2577.763916, -22.771513, 63, 141, 255
-1778.117065, 2627.12085, -19.761992, 63, 141, 255
-1767.139648, 2639.656006, -19.415068, 63, 141, 255
-1785.842041, 2652.951416, -22.114483, 63, 141, 255
-1782.652222, 2622.946777, -19.587042, 63, 141, 255
-1781.308472, 2625.76001, -20.488482, 63, 141, 255
-1782.001343, 2636.946045, -19.885283, 63, 141, 255
-1773.977173, 2621.360107, -18.834454, 63, 141, 255
-1753.013916, 2607.004639, -24.262335, 63, 141, 255
-1763.442017, 2630.642822, -18.880913, 63, 141, 255
-1780.638062, 2641.033447, -19.629179, 63, 141, 255
-1786.683472, 2640.019287, -19.727886, 63, 141, 255
-1769.239624, 2627.833496, -20.0054, 63, 141, 255
-1758.480347, 2656.991211, -23.291265, 63, 141, 255
-1773.126343, 2644.443604, -19.644487, 63, 141, 255
-1785.052979, 2659.139648, -22.953642, 63, 141, 255
-1778.319336, 2623.796631, -18.961943, 63, 141, 255
-1784.590454, 2634.951416, -19.590069, 63, 141, 255
-1750.945923, 2588.74292, -24.149492, 63, 141, 255
-1779.583374, 2635.531982, -18.851788, 63, 141, 255
-1751.059204, 2585.191162, -24.110577, 63, 141, 255
-1787.902954, 2657.843506, -23.175737, 63, 141, 255
-1763.397461, 2624.626465, -24.477201, 63, 141, 255
-1776.019409, 2639.074951, -20.339458, 63, 141, 255
-1779.926392, 2657.056152, -21.063286, 63, 141, 255
-1788.97168, 2594.45459, -27.666071, 63, 141, 255
-1760.389648, 2582.366943, -22.368975, 63, 141, 255
-1768.281128, 2632.991211, -21.450737, 63, 141, 255
-1769.637329, 2623.431885, -22.769438, 63, 141, 255
-1768.113892, 2642.724854, -22.234428, 63, 141, 255
-1790.117065, 2636.228027, -18.183916, 63, 141, 255
-1773.645142, 2637.739014, -19.089727, 63, 141, 255
-1788.266968, 2626.86084, -17.27564, 63, 141, 255
-1765.828735, 2631.253662, -21.571928, 63, 141, 255
-1782.227905, 2643.848389, -19.727446, 63, 141, 255
-1766.200562, 2628.324951, -20.895758, 63, 141, 255
-1771.381104, 2592.756104, -20.977079, 63, 141, 255
-1759.771729, 2654.970215, -25.795074, 63, 141, 255
-1781.223267, 2651.600586, -23.989019, 63, 141, 255
-1768.58728, 2587.239014, -21.660576, 63, 141, 255
-1783.785034, 2640.982666, -20.129911, 63, 141, 255
-1765.192017, 2657.122559, -25.14588, 63, 141, 255
-1761.484985, 2660.463867, -22.553154, 63, 141, 255
-1787.722534, 2648.616211, -20.735064, 63, 141, 255
-1783.567749, 2599.734131, -24.184624, 63, 141, 255
-1753.825562, 2590.323975, -24.65169, 63, 141, 255
-1756.418579, 2597.033447, -25.633844, 63, 141, 255
-1748.921753, 2644.124023, -22.136625, 63, 141, 255
-1793.38269, 2634.18042, -17.281134, 63, 141, 255
-1774.706909, 2581.702881, -23.168341, 63, 141, 255
-1762.356079, 2589.406006, -24.02586, 63, 141, 255
-1787.564697, 2633.743652, -19.03023, 63, 141, 255
-1770.97644, 2644.908447, -22.869097, 63, 141, 255
-1788.109253, 2631.343506, -15.852031, 63, 141, 255
-1765.752197, 2585.171631, -21.763578, 63, 141, 255
-1768.713135, 2590.907715, -21.289457, 63, 141, 255
-1756.693604, 2588.795166, -24.431303, 63, 141, 255
-1772.78894, 2651.047607, -27.178547, 63, 141, 255
-1780.84436, 2603.864746, -21.025225, 63, 141, 255
-1795.61853, 2597.038818, -23.17227, 63, 141, 255
-1776.120117, 2598.991943, -18.228569, 63, 141, 255
-1757.120972, 2582.416992, -23.034527, 63, 141, 255
-1764.63269, 2651.450684, -25.374859, 63, 141, 255
-1752.345947, 2660.920166, -23.741411, 63, 141, 255
-1753.934937, 2587.191162, -23.880621, 63, 141, 255
-1778.839722, 2652.581055, -20.573223, 63, 141, 255
-1783.421753, 2596.924805, -26.863752, 63, 141, 255
-1751.496704, 2598.834961, -26.664534, 63, 141, 255
-1786.82019, 2591.483398, -29.888166, 63, 141, 255
-1763.992798, 2598.226318, -22.682524, 63, 141, 255
-1765.456055, 2588.387451, -22.646294, 63, 141, 255
-1752.936523, 2577.060059, -22.813017, 63, 141, 255
-1758.006836, 2600.98584, -24.015947, 63, 141, 255
-1772.079468, 2663.588135, -24.156279, 63, 141, 255
-1780.543579, 2591.655273, -28.388971, 63, 141, 255
-1790.120117, 2648.513184, -10.786211, 63, 141, 255
-1782.72644, 2589.544434, -23.150396, 63, 141, 255
-1803.97644, 2645.300537, -43.029915, 63, 141, 255
-1748.85376, 2633.41626, -20.53438, 63, 141, 255
-1799.022461, 2647.510742, -41.774273, 63, 141, 255
-1786.199829, 2622.448242, -15.139506, 63, 141, 255
-1772.341187, 2657.689697, -23.462261, 63, 141, 255
-1799.298218, 2592.431885, -39.194683, 63, 141, 255
-1799.411499, 2599.415527, -23.425688, 63, 141, 255
-1762.36853, 2579.377197, -26.136236, 63, 141, 255
-1748.272461, 2630.817871, -24.346342, 63, 141, 255
-1765.128784, 2604.847412, -17.09539, 63, 141, 255
-1763.540405, 2586.953857, -16.203985, 63, 141, 255
-1793.959229, 2646.162354, -46.031624, 63, 141, 255
-1757.003784, 2625.397461, -33.833065, 63, 141, 255
-1758.306885, 2636.908447, -24.958721, 63, 141, 255
-1791.671753, 2622.297607, -11.560649, 63, 141, 255
-1789.342773, 2618.946045, -15.469853, 63, 141, 255
-1785.602173, 2613.113037, -23.353765, 63, 141, 255
